,codpro,codfor,estoque,min_dt_estoque
3067,063191,02932,1.0,2022-05-06
3068,059327,00481,1.0,2022-11-21
3069,059337,00427,2.0,2021-06-29
3070,063211,02932,1.0,2022-05-10
3071,059371,00253,1.0,2021-02-09
3072,059375,02932,2.0,2023-12-08
3073,063275,02932,1.0,2022-05-06
3074,063281,02932,4.0,2021-09-27
3075,063285,02932,1.0,2022-05-10
3076,063289,02932,2.0,2021-11-01
3077,059391,02932,4.0,2021-02-11
3078,059411,02932,4.0,2023-02-16
3079,059421,02932,12.0,2023-12-08
3080,063293,02932,48.0,2024-05-29
3081,063307,02932,1.0,2021-06-24
3082,063323,02932,1.0,2022-05-06
3083,059435,02932,4.0,2020-10-13
3086,063347,02932,1.0,2022-10-19
3088,059483,01652,1.0,2020-11-25
3089,059501,00419,1.0,2023-10-20
3090,063429,02932,1.0,2022-05-10
3091,063441,02932,4.0,2021-09-27
3093,063525,02932,1.0,2022-05-27
3094,059633,00395,4.0,2021-01-18
3095,059645,00419,3.0,2021-05-11
3096,059667,01652,1.0,2021-03-08
3097,063645,00309,3.0,2021-05-31
3098,063647,00309,3.0,2021-05-31
3099,063649,00309,8.0,2021-05-31
3100,059769,00419,1.0,2021-08-13
3101,059793,00095,13.0,2022-09-17
3102,063679,00466,3.0,2023-03-09
3103,063685,00338,2.0,2022-08-12
3104,063691,00338,2.0,2022-06-14
3105,063705,00572,3.0,2021-06-03
3106,059809,00419,2.0,2023-10-20
3107,059817,00419,2.0,2020-11-10
3108,059821,00440,5.0,2021-02-02
3109,059825,00449,2.0,2024-03-19
3110,059827,02932,16.0,2023-01-06
3111,059835,00253,1.0,2022-02-16
3112,059841,02927,6.0,2024-08-03
3113,063763,00338,5.0,2021-08-27
3114,063777,00253,4.0,2022-04-22
3115,063789,00527,1.0,2021-09-30
3116,063791,00527,1.0,2022-01-29
3117,059889,00434,1.0,2021-04-29
3118,059893,00449,3.0,2020-11-04
3120,063821,00444,2.0,2021-07-28
3121,063863,00481,2.0,2022-08-23
3122,063885,00360,1.0,2022-02-08
3123,063887,00360,1.0,2022-02-08
3125,059981,00124,1.0,2022-05-23
3126,063911,00360,1.0,2021-10-02
3128,060039,00261,10.0,2020-11-13
3129,063951,00444,1.0,2021-11-13
3130,063969,00360,2.0,2024-01-18
3131,063983,02980,1.0,2021-07-02
3132,063989,00360,2.0,2024-07-02
3133,063997,00360,2.0,2023-02-10
3134,063999,00360,1.0,2024-01-18
3135,064007,00360,2.0,2024-07-02
3136,060075,00360,3.0,2021-05-27
3137,060081,00895,3.0,2020-12-09
3138,060087,02927,6.0,2024-09-05
3141,064023,00360,1.0,2022-11-30
3142,064027,03488,1.0,2023-05-05
3143,064031,03488,1.0,2023-05-05
3144,064039,00360,2.0,2024-01-17
3145,064045,00360,2.0,2024-01-17
3146,064047,00360,1.0,2024-01-17
3147,064053,00457,2.0,2021-07-06
3148,064055,00457,1.0,2021-07-06
3149,064069,00353,1.0,2021-10-22
3150,064079,00124,6.0,2022-06-03
3151,060129,00261,10.0,2021-03-23
3152,060139,02530,1.0,2020-12-09
3153,064095,00124,1.0,2022-12-22
3154,060215,00261,3.0,2021-08-11
3155,060217,00261,1.0,2022-11-04
3156,064149,00124,1.0,2021-11-11
3157,060261,00290,1.0,2021-10-20
3158,060271,02530,2.0,2021-09-22
3159,060274,02530,2.0,2021-09-22
3160,064173,00124,1.0,2023-04-27
3161,064179,00503,2.0,2023-07-13
3162,064181,00124,3.0,2021-09-01
3163,064183,00395,4.0,2021-12-07
3164,064187,00395,2.0,2021-09-30
3165,064203,00360,1.0,2022-12-19
3166,060276,02932,24.0,2024-07-23
3170,060340,02530,1.0,2020-12-17
3171,060352,02932,24.0,2024-07-21
3172,064313,00360,3.0,2023-04-11
3173,064317,00360,1.0,2021-11-10
3174,060380,00471,2.0,2021-02-10
3175,060382,00471,3.0,2021-02-10
3176,060384,00471,4.0,2021-02-10
3177,060402,00471,1.0,2021-02-10
3178,060406,00471,2.0,2021-02-10
3179,060422,02932,12.0,2021-11-19
3181,060434,00471,2.0,2021-02-10
3182,060464,01652,1.0,2020-12-15
3183,064441,02530,16.0,2021-09-22
3184,064479,00261,1.0,2021-08-27
3185,064487,00338,1.0,2022-05-11
3186,064515,00261,2.0,2023-04-27
3187,064649,00360,2.0,2024-01-17
3189,064581,00261,1.0,2021-08-27
3190,060604,03488,3.0,2021-04-30
3191,064657,00360,1.0,2024-01-17
3192,064663,00360,2.0,2024-01-17
3194,064697,01652,3.0,2022-05-09
3196,064771,02918,1.0,2021-08-06
3197,064773,02918,3.0,2021-08-06
3199,060658,02932,4.0,2021-08-01
3202,064887,00256,1.0,2022-02-17
3203,064897,00256,4.0,2021-09-17
3204,064901,00256,2.0,2022-12-07
3205,064939,00360,1.0,2021-10-02
3206,060768,00471,1.0,2021-02-10
3207,060770,00471,1.0,2021-02-10
3209,060836,00338,2.0,2022-05-19
3210,065005,00397,1.0,2023-04-29
3211,065027,00397,1.0,2022-01-05
3212,065045,00397,1.0,2021-12-03
3213,065059,00419,1.0,2021-09-16
3214,060922,00338,1.0,2024-03-26
3215,060936,00444,2.0,2022-08-08
3216,060978,00338,1.0,2021-12-02
3219,065243,04845,1.0,2023-04-14
3220,065277,04845,1.0,2022-05-13
3221,065295,02613,1.0,2023-02-17
3222,065309,00451,1.0,2021-10-30
3223,061098,00338,6.0,2024-01-12
3224,065355,03574,8.0,2022-05-20
3225,065465,03574,2.0,2022-02-18
3226,061222,00338,2.0,2022-01-10
3227,065481,03574,2.0,2022-01-27
3228,061282,00338,4.0,2023-03-23
3230,061308,00338,7.0,2021-03-09
3231,061312,00338,3.0,2021-03-09
3232,065613,00457,1.0,2021-09-01
3233,061426,00481,3.0,2024-05-14
3236,061452,00256,3.0,2021-09-17
3237,061458,00481,3.0,2023-03-01
3238,061490,00481,2.0,2023-03-01
3239,065791,03574,2.0,2021-11-03
3240,065801,03574,2.0,2023-05-12
3241,065803,03574,1.0,2023-11-27
3242,065807,03574,1.0,2023-11-27
3243,065823,03574,4.0,2021-11-03
3244,065833,03574,1.0,2022-02-16
3245,065851,03574,1.0,2022-12-07
3246,065863,00256,3.0,2021-09-17
3247,065867,03574,2.0,2024-01-08
3248,065885,03574,1.0,2022-10-05
3249,065889,03574,3.0,2022-02-18
3250,065911,00265,1.0,2021-11-17
3251,061600,02932,1.0,2021-02-09
3252,061602,02932,1.0,2021-02-09
3253,065929,00261,1.0,2021-10-26
3254,061620,02932,16.0,2022-06-07
3255,061648,00171,3.0,2021-03-10
3256,065971,00360,2.0,2024-01-17
3257,065975,00463,2.0,2023-01-19
3258,065977,00463,2.0,2023-03-24
3259,065991,00261,2.0,2021-10-26
3261,061660,04514,16.0,2021-02-03
3262,061662,00171,1.0,2021-03-10
3267,061756,03283,3.0,2021-05-19
3268,061770,00481,1.0,2021-02-24
3269,061774,03283,2.0,2023-01-28
3270,061790,03283,2.0,2021-05-19
3271,061792,03283,13.0,2021-08-06
3275,066163,00261,3.0,2022-01-19
3276,066165,00261,2.0,2021-10-26
3277,061868,00520,1.0,2023-08-05
3278,061888,02980,2.0,2022-05-20
3279,061890,02980,1.0,2024-01-03
3280,061956,02980,1.0,2023-03-31
3281,061962,00527,1.0,2023-05-09
3282,061968,02927,5.0,2022-09-02
3283,066305,03574,2.0,2022-02-18
3287,066359,00483,1.0,2021-11-22
3288,066361,00124,1.0,2021-11-11
3289,066407,01652,4.0,2024-01-05
3290,066415,01652,5.0,2022-03-25
3291,066419,01652,1.0,2023-02-18
3292,062102,00527,5.0,2021-03-24
3293,062120,01652,1.0,2021-05-20
3294,066487,00471,2.0,2023-09-22
3295,066489,00471,2.0,2023-08-29
3296,066491,00471,22.0,2021-11-25
3297,062198,00527,1.0,2021-03-27
3298,062310,00419,3.0,2021-08-13
3299,062316,00419,4.0,2023-08-22
3300,062334,00261,2.0,2021-03-27
3301,062336,00261,3.0,2021-03-27
3302,062342,00261,1.0,2021-03-27
3303,062374,01652,1.0,2021-10-30
3305,062408,00419,1.0,2021-04-20
3306,062484,00573,1.0,2021-08-01
3307,062490,02932,1.0,2021-09-27
3308,062516,02932,32.0,2022-12-03
3309,062518,03488,1.0,2024-04-20
3310,066555,04845,1.0,2023-04-13
3311,066565,04845,1.0,2024-05-09
3312,066593,04845,1.0,2024-04-19
3313,066615,04845,1.0,2023-04-13
3314,066617,04845,2.0,2022-04-28
3315,066623,01652,4.0,2024-01-05
3316,066633,01652,2.0,2024-05-18
3317,066711,00182,1.0,2023-03-17
3318,062608,02932,4.0,2023-02-15
3321,066821,00572,1.0,2023-02-13
3322,066835,00182,2.0,2022-01-27
3324,062854,01652,2.0,2021-06-07
3325,067009,00182,2.0,2024-03-13
3333,062884,02932,1.0,2021-10-28
3334,062922,00171,6.0,2021-06-01
3338,062952,02932,4.0,2023-12-08
3339,062956,02932,1.0,2021-09-27
3340,062958,02932,2.0,2021-09-27
3341,062962,02932,1.0,2021-09-27
3344,062972,00171,2.0,2023-10-23
3345,062976,00171,4.0,2021-06-01
3346,062998,00171,1.0,2021-06-01
3347,063006,02932,4.0,2023-02-14
3348,067085,00182,6.0,2024-07-15
3350,067109,00182,6.0,2024-07-15
3351,063044,00360,1.0,2021-07-07
3352,067161,00182,2.0,2023-05-03
3353,063064,02932,1.0,2022-05-06
3354,063068,02932,1.0,2022-05-27
3355,063090,00360,1.0,2021-08-26
3357,067203,00182,1.0,2024-03-13
3358,063112,00360,1.0,2021-08-26
3359,067265,00353,2.0,2022-07-20
3360,067283,01652,4.0,2023-10-10
3361,063174,02932,1.0,2022-05-06
3362,063196,00360,1.0,2021-08-26
3363,063200,02932,1.0,2022-05-06
3364,067311,00253,3.0,2022-10-21
3365,067321,01652,4.0,2024-05-18
3366,067327,00253,4.0,2024-03-15
3367,063214,02932,1.0,2022-05-06
3368,063220,02932,2.0,2022-04-29
3369,063226,02932,1.0,2022-09-12
3371,067353,01652,2.0,2022-05-03
3373,063290,02932,4.0,2023-02-14
3374,063292,02932,48.0,2024-05-23
3375,063304,02932,1.0,2021-06-24
3377,067397,01652,2.0,2023-03-03
3378,063348,02932,1.0,2023-05-09
3380,063352,02932,32.0,2022-06-07
3383,067415,00253,1.0,2023-04-25
3384,063418,02932,36.0,2021-09-27
3385,063428,02932,1.0,2021-09-27
3386,063430,02932,1.0,2022-05-06
3387,063432,02932,1.0,2021-09-27
3388,063444,02932,40.0,2022-06-07
3389,063446,02932,1.0,2021-09-27
3390,063450,02932,2.0,2021-09-27
3391,063476,02932,2.0,2021-08-24
3394,063540,00527,1.0,2021-06-16
3395,063578,00471,1.0,2021-06-01
3396,063648,00309,1.0,2021-05-31
3397,063660,00338,2.0,2021-07-14
3398,064308,00323,8.0,2021-07-05
3399,063682,00338,2.0,2022-05-04
3400,067729,00395,1.0,2024-04-03
3401,063728,03038,3.0,2021-08-11
3402,067761,02927,2.0,2023-04-19
3403,067779,02927,4.0,2023-02-16
3404,067785,02927,2.0,2022-10-04
3405,067789,02927,2.0,2022-10-07
3406,063750,00417,4.0,2021-09-28
3407,063764,00338,8.0,2021-09-04
3408,063768,00338,3.0,2022-05-11
3409,063824,00444,2.0,2022-02-17
3410,063886,00360,5.0,2023-02-10
3411,063894,00360,3.0,2023-10-17
3412,063918,00360,3.0,2024-01-18
3413,063970,02980,1.0,2022-02-04
3414,063972,02980,3.0,2021-07-06
3415,067977,02927,2.0,2022-06-07
3416,063992,00360,2.0,2024-01-18
3417,063996,00360,2.0,2024-01-18
3418,063998,00360,2.0,2024-01-18
3419,064006,00360,3.0,2022-06-01
3420,064010,00360,3.0,2022-01-06
3423,064022,00360,1.0,2023-03-13
3424,068017,02927,2.0,2022-10-04
3425,064038,00360,2.0,2024-01-18
3426,064042,00360,1.0,2022-05-05
3427,064048,00470,3.0,2022-06-23
3428,064056,00457,2.0,2021-07-06
3429,068089,02927,4.0,2022-11-14
3430,064106,02631,1.0,2021-09-13
3431,064112,00124,1.0,2023-07-14
3432,064184,00395,2.0,2021-12-07
3434,064216,00360,3.0,2023-02-10
3435,068291,00468,1.0,2023-03-07
3436,068413,00468,10.0,2024-03-22
3438,068435,02932,12.0,2024-05-23
3439,068441,00182,2.0,2023-05-03
3440,064404,00067,1.0,2021-08-11
3441,064418,02530,9.0,2022-06-10
3442,068479,00182,1.0,2022-01-27
3444,064460,00360,1.0,2021-11-10
3445,064462,00360,1.0,2024-01-17
3446,068491,00468,1.0,2023-09-09
3447,068513,00468,2.0,2023-10-11
3448,064488,00338,1.0,2022-05-11
3450,068571,00182,1.0,2023-03-17
3451,068575,00182,2.0,2023-02-15
3452,068643,00417,2.0,2022-08-17
3453,068645,00417,3.0,2022-05-23
3454,068685,00182,1.0,2024-07-15
3455,068689,00182,1.0,2024-07-15
3456,068691,00182,1.0,2024-07-15
3457,068699,00182,2.0,2024-07-15
3458,068701,00182,4.0,2022-03-10
3459,064566,00360,2.0,2021-11-10
3460,064594,02932,4.0,2023-02-09
3461,068853,01652,1.0,2022-11-14
3462,064610,00067,2.0,2022-10-04
3463,064652,00360,1.0,2022-10-25
3464,064660,00360,1.0,2024-01-17
3465,064662,00360,1.0,2022-10-25
3467,068907,00468,8.0,2024-04-23
3469,068967,00182,2.0,2024-07-15
3470,064684,00353,1.0,2021-07-20
3471,068991,02916,2.0,2023-02-06
3473,069015,02916,2.0,2022-04-25
3474,064756,02778,2.0,2022-06-27
3475,069027,00182,2.0,2024-07-15
3476,069057,00182,2.0,2024-07-15
3477,064772,02918,1.0,2021-08-06
3478,064788,03049,2.0,2023-12-18
3479,064790,03049,2.0,2022-10-08
3482,064820,02932,2.0,2022-05-12
3483,064834,00451,1.0,2021-10-20
3484,069127,00463,2.0,2022-07-05
3485,069131,00463,1.0,2022-08-11
3486,069135,00463,1.0,2023-04-13
3487,064870,00253,2.0,2024-05-18
3488,069165,00182,1.0,2022-06-01
3489,069235,04279,3.0,2023-12-22
3490,069335,00124,1.0,2022-05-02
3491,069337,00417,2.0,2022-10-27
3492,069341,00417,4.0,2023-09-29
3493,065060,00419,1.0,2021-09-16
3494,069467,00441,3.0,2022-07-21
3496,069493,02893,1.0,2022-03-04
3497,069529,00353,3.0,2024-07-01
3498,069557,00353,6.0,2022-03-09
3499,069581,01652,1.0,2024-01-09
3500,069593,01652,1.0,2024-05-18
3501,069601,01652,1.0,2022-11-14
3502,069603,01652,1.0,2022-11-14
3503,065244,04845,1.0,2022-12-28
3504,065246,01652,4.0,2021-10-20
3506,069673,00895,4.0,2023-05-29
3507,065284,01652,2.0,2022-05-03
3508,065286,01652,5.0,2021-09-22
3509,065298,00395,8.0,2022-01-21
3511,069785,00451,1.0,2022-07-13
3512,069835,00451,2.0,2024-07-27
3513,069943,00265,3.0,2022-03-22
3514,069979,02932,3.0,2022-05-06
3515,070007,02918,1.0,2022-03-31
3517,065510,03574,3.0,2021-11-03
3518,065518,03574,1.0,2023-05-12
3519,070099,01524,21.0,2022-03-16
3520,065614,00457,2.0,2021-10-04
3521,070261,02916,1.0,2024-02-17
3522,070287,03641,10.0,2023-07-24
3523,070293,03641,10.0,2023-07-24
3524,070297,03641,10.0,2023-07-24
3525,070323,00527,1.0,2023-01-31
3526,070351,02932,5.0,2023-01-06
3528,070363,02932,8.0,2023-02-15
3529,070413,00444,4.0,2023-07-22
3530,065798,03574,1.0,2022-12-07
3531,070435,00847,34.0,2022-03-24
3532,070443,02932,4.0,2022-04-29
3533,070451,00244,2.0,2022-12-22
3534,065826,03574,2.0,2021-11-03
3535,070539,00417,2.0,2024-02-06
3536,065860,00256,1.0,2022-12-07
3537,065866,03574,1.0,2024-01-08
3538,065872,03574,1.0,2024-07-08
3539,065932,00463,2.0,2022-07-25
3540,065942,00463,2.0,2021-11-22
3541,065952,01652,1.0,2021-10-30
3542,065956,01652,2.0,2021-10-26
3543,065958,01652,4.0,2021-10-26
3544,065964,01652,1.0,2022-07-04
3545,065980,00360,1.0,2022-06-01
3546,065996,00895,1.0,2021-12-17
3551,070569,00353,1.0,2023-10-17
3552,066148,00589,2.0,2022-01-28
3553,070609,02932,2.0,2022-05-06
3554,070623,00419,4.0,2022-04-27
3555,066230,00481,1.0,2021-11-20
3556,070631,00419,4.0,2022-04-27
3557,070657,00441,1.0,2023-04-06
3559,066296,00278,1.0,2022-06-13
3561,070715,00261,1.0,2024-02-07
3562,070721,00261,1.0,2023-12-01
3564,066366,00150,3.0,2022-05-30
3565,070745,00449,3.0,2022-05-17
3566,070749,00449,51.0,2022-05-17
3570,070759,00421,3.0,2022-06-30
3571,066390,00278,2.0,2022-08-10
3572,066414,01652,6.0,2022-03-25
3573,066416,00481,1.0,2022-03-17
3574,070793,00353,2.0,2022-06-29
3575,066452,00278,1.0,2022-06-13
3576,070831,01524,49.0,2022-04-29
3577,066486,00471,2.0,2021-11-25
3578,070889,00395,4.0,2022-11-03
3579,070891,00395,5.0,2022-11-03
3580,070925,02916,2.0,2024-04-12
3581,070973,00323,1.0,2022-05-23
3582,070977,00124,1.0,2022-08-17
3583,071009,00520,44.0,2022-09-06
3584,071039,02980,1.0,2022-07-05
3586,071089,00589,2.0,2022-06-10
3587,071171,04342,53.0,2022-06-20
3588,071185,00527,3.0,2023-08-25
3589,071245,00461,3.0,2023-05-16
3590,071325,00261,3.0,2022-08-26
3591,071389,00360,2.0,2024-01-18
3592,071595,00338,2.0,2022-08-01
3593,066612,04845,2.0,2024-06-13
3594,071655,00419,1.0,2024-05-08
3595,071681,00573,1.0,2023-01-20
3597,071695,04342,14.0,2022-08-15
3598,066624,01652,4.0,2024-01-05
3599,066626,04845,1.0,2024-04-30
3600,071747,00323,1.0,2022-08-25
3601,071781,00481,1.0,2022-11-21
3602,071787,03488,1.0,2022-09-06
3603,071789,03488,3.0,2022-11-08
3604,071833,00261,1.0,2022-09-26
3605,071897,00353,2.0,2022-09-21
3606,066794,02932,4.0,2023-02-15
3608,066816,00124,3.0,2021-12-03
3609,066834,00182,4.0,2022-03-10
3610,071947,00265,2.0,2022-09-02
3611,066900,00182,1.0,2023-03-17
3612,072035,01652,3.0,2023-12-01
3613,066912,00429,2.0,2021-12-07
3614,066932,00182,1.0,2022-01-27
3615,066966,02334,4.0,2021-12-22
3616,067002,00182,2.0,2023-07-20
3621,067030,00182,1.0,2024-03-13
3623,067070,00182,1.0,2022-06-01
3625,072083,03049,3.0,2022-09-22
3626,072095,00520,24.0,2022-12-17
3627,072101,01652,1.0,2023-02-03
3628,072103,01652,1.0,2023-02-03
3629,067078,00182,1.0,2024-03-13
3631,067082,00182,2.0,2023-12-13
3632,067084,00182,6.0,2024-07-15
3633,067102,00182,6.0,2024-07-15
3634,072119,00123,5.0,2022-09-27
3635,072125,00123,3.0,2022-09-27
3636,072127,00123,10.0,2022-09-27
3637,072129,00123,10.0,2023-10-24
3638,072131,00123,10.0,2022-09-27
3639,072133,00123,1.0,2022-09-27
3640,072141,00123,2.0,2022-09-27
3642,067164,00182,1.0,2022-08-08
3644,067220,00527,1.0,2022-11-04
3645,072163,00261,7.0,2023-06-01
3646,067288,01652,4.0,2024-05-18
3647,067298,00150,2.0,2023-06-01
3648,067302,00253,1.0,2023-05-20
3649,067308,00182,1.0,2023-02-15
3650,067314,00253,3.0,2022-10-21
3651,072213,00261,3.0,2022-12-16
3653,072265,00353,1.0,2022-11-13
3654,072291,00353,1.0,2022-11-13
3655,067416,00253,2.0,2022-06-15
3656,067436,00253,1.0,2022-04-18
3657,067458,01652,1.0,2024-05-18
3658,067466,01652,1.0,2024-05-18
3659,067498,00253,1.0,2022-08-13
3660,067576,01652,1.0,2024-05-18
3661,067584,01652,1.0,2024-05-18
3662,067728,04469,3.0,2022-02-08
3663,067784,02927,4.0,2024-08-03
3664,067898,00468,10.0,2024-04-11
3665,067940,00253,2.0,2024-03-07
3666,067986,02927,2.0,2022-09-02
3667,068196,00468,2.0,2023-03-07
3669,068370,00417,6.0,2024-07-08
3670,068418,00468,6.0,2024-08-13
3671,068446,00182,2.0,2024-07-15
3672,068488,00182,4.0,2024-02-16
3673,068500,00182,1.0,2024-03-13
3674,073341,00261,1.0,2022-10-25
3675,068544,00182,2.0,2024-03-13
3677,068556,00468,8.0,2023-02-02
3678,068558,00468,4.0,2023-04-13
3679,068572,00182,2.0,2024-07-15
3681,068594,00182,1.0,2024-03-13
3682,068596,00182,1.0,2024-03-13
3683,073563,00451,2.0,2022-12-30
3684,068644,00417,2.0,2022-05-23
3685,068646,00417,2.0,2022-10-27
3687,068672,00182,2.0,2024-03-13
3688,068676,00182,1.0,2024-07-15
3689,068684,00468,6.0,2023-12-20
3690,068798,01652,4.0,2022-06-08
3691,068840,00182,2.0,2024-07-15
3692,068932,00182,6.0,2024-08-09
3693,068938,00182,2.0,2024-07-15
3694,068942,00182,2.0,2024-07-15
3695,073981,00463,1.0,2023-05-25
3698,074043,00261,3.0,2023-05-11
3699,068988,02916,2.0,2022-08-06
3701,069008,02916,1.0,2022-02-22
3702,069012,03574,1.0,2024-01-08
3703,069020,00182,1.0,2024-07-15
3704,069024,00182,2.0,2024-07-15
3706,074095,01652,2.0,2024-01-05
3707,074097,01652,2.0,2024-06-24
3708,074147,00261,3.0,2023-09-04
3709,069128,00463,2.0,2022-06-01
3710,069140,00463,1.0,2022-07-25
3711,069146,00397,1.0,2024-08-27
3712,074175,00463,1.0,2023-06-06
3713,074201,00265,5.0,2024-02-22
3716,074237,00261,2.0,2023-07-07
3717,074255,00261,2.0,2023-04-28
3718,074263,00261,2.0,2023-06-01
3719,069192,00338,2.0,2022-12-29
3720,069220,00527,1.0,2022-02-25
3722,074375,00449,1.0,2024-03-19
3723,074391,02932,8.0,2023-12-28
3724,074395,01404,2.0,2024-01-03
3725,074399,01404,1.0,2024-01-03
3726,074403,01404,5.0,2024-07-03
3727,069268,04469,3.0,2022-07-04
3728,069302,00527,6.0,2024-09-02
3729,069306,00589,12.0,2022-09-03
3730,074431,02980,2.0,2022-10-24
3732,069380,00417,2.0,2023-06-01
3734,069522,00353,2.0,2022-07-20
3735,069590,01652,1.0,2024-01-09
3736,069592,01652,1.0,2024-05-18
3737,069612,01652,2.0,2022-11-14
3738,069630,01652,1.0,2022-11-14
3739,069648,01652,2.0,2022-11-14
3740,069674,00895,3.0,2023-05-29
3741,069716,00451,3.0,2023-12-12
3743,069784,00451,4.0,2024-04-30
3745,074593,00441,1.0,2023-10-10
3746,074689,00419,4.0,2023-02-28
3747,074691,02722,1.0,2022-12-15
3748,074699,02722,16.0,2022-12-01
3749,074701,05055,12.0,2022-12-06
3750,074707,02722,4.0,2022-10-25
3751,074709,02722,21.0,2022-10-25
3752,074711,02722,38.0,2022-10-25
3753,069924,00360,1.0,2022-06-01
3754,069982,02932,16.0,2023-02-15
3755,074713,02722,1.0,2022-12-07
3756,074717,02722,4.0,2022-10-25
3757,074719,02722,3987.0,2022-12-01
3758,074721,02722,1.0,2022-12-07
3759,074725,02722,6.0,2022-10-25
3760,074727,02722,5.0,2022-10-25
3761,074729,02722,10.0,2022-10-25
3762,074731,01148,57.0,2022-11-10
3763,074733,02722,11.0,2023-02-02
3764,074735,02722,2.0,2023-12-14
3765,074737,02722,7.0,2022-10-25
3766,074743,02722,1.0,2022-12-30
3767,074745,02722,9.0,2023-05-12
3768,074749,02722,9.0,2022-10-25
3769,074751,02722,7.0,2022-12-01
3770,069998,01652,2.0,2022-10-20
3771,070008,02918,1.0,2023-06-08
3772,074757,02980,1.0,2022-11-24
3773,074761,01148,215.0,2022-12-19
3774,074763,01148,2.0,2022-11-28
3775,074765,01148,21.0,2022-11-11
3776,074767,04514,26.0,2022-11-11
3777,074769,04514,78.0,2022-11-11
3778,074771,01148,24.0,2022-11-11
3779,074773,01148,8.0,2022-11-11
3781,074777,01148,1.0,2023-01-24
3782,074779,01148,44.0,2022-11-11
3783,074781,01148,12.0,2022-12-26
3784,074783,01148,229.0,2022-11-11
3785,074785,02722,35.0,2022-10-25
3786,074787,02722,4.0,2024-06-07
3787,074789,02722,49.0,2022-10-25
3788,074791,02722,2.0,2022-12-19
3789,070052,00502,2.0,2022-11-09
3790,074827,01652,2.0,2024-01-05
3791,074831,03921,8.0,2022-10-25
3792,074833,03921,11.0,2022-10-25
3793,074835,03921,13.0,2023-02-02
3794,074837,03921,28.0,2022-10-25
3795,074839,03921,16.0,2023-02-02
3796,074841,03921,15.0,2022-10-25
3797,074843,03921,39.0,2022-12-09
3798,074845,03921,14.0,2022-10-25
3799,074847,03921,11.0,2023-02-02
3800,074849,03921,11.0,2022-10-25
3801,074851,03921,11.0,2022-10-25
3802,074861,03921,4.0,2022-10-25
3803,074867,03921,2.0,2022-10-25
3804,074869,03921,4.0,2022-10-25
3805,074871,03921,7.0,2023-02-02
3806,074873,03921,12.0,2022-10-26
3807,074877,03921,21.0,2022-10-26
3808,074879,03921,20.0,2022-10-26
3809,070098,01524,110.0,2022-03-16
3810,074883,03921,1.0,2022-10-25
3811,074885,03921,7.0,2022-10-25
3812,074889,02305,1.0,2022-10-26
3813,074893,03921,15.0,2022-10-25
3814,074895,03921,3.0,2023-02-02
3815,074897,03921,18.0,2022-10-25
3816,074899,03921,3.0,2022-10-25
3817,074901,02305,1.0,2022-10-26
3818,074903,02305,1.0,2022-10-25
3819,074909,02305,3.0,2022-10-25
3820,074911,02305,3.0,2022-10-26
3821,074913,02305,20.0,2022-10-26
3822,074915,02305,32.0,2022-10-26
3823,074917,02305,40.0,2022-10-26
3824,074919,02305,13.0,2022-10-26
3825,074929,02305,50.0,2022-10-26
3826,074931,02305,22.0,2022-10-26
3827,074937,02305,3.0,2024-06-11
3828,074939,04514,161.0,2024-07-25
3829,074953,03921,5.0,2022-10-27
3830,074957,02305,1.0,2022-10-27
3831,070188,00502,4.0,2022-06-28
3832,070192,00502,1.0,2022-06-28
3833,074973,00520,1.0,2023-09-08
3835,075017,04303,2.0,2022-12-06
3836,075023,01148,10.0,2022-11-11
3837,075025,01148,2.0,2022-11-11
3838,075027,01148,5.0,2022-11-11
3839,075031,01148,1.0,2022-11-11
3840,075033,01148,60.0,2022-11-11
3841,075035,01148,6.0,2022-11-11
3842,075037,04514,11.0,2022-11-11
3843,070272,00261,2.0,2022-04-06
3844,070286,03641,10.0,2023-07-24
3845,070296,03641,10.0,2023-07-24
3846,070304,00265,1.0,2023-08-07
3847,070336,00261,2.0,2024-03-21
3848,070342,00261,1.0,2024-02-07
3850,075075,02932,3.0,2023-10-13
3851,070346,00261,4.0,2024-05-31
3854,070372,02916,3.0,2022-12-15
3855,075109,00419,2.0,2023-02-28
3856,075111,00419,2.0,2023-10-20
3857,075113,00290,2.0,2023-02-18
3858,075115,00419,8.0,2024-04-18
3859,070400,00444,4.0,2024-06-24
3860,070414,00444,2.0,2023-07-22
3861,075159,01652,1.0,2024-01-09
3862,070432,00444,2.0,2022-06-07
3863,070434,00444,4.0,2022-08-08
3864,075189,02980,2.0,2023-01-28
3865,075205,00123,1.0,2022-12-26
3866,075207,00123,2.0,2022-12-26
3867,075211,00123,4.0,2022-12-26
3868,075213,00123,2.0,2022-12-26
3869,075215,00123,1.0,2022-12-26
3870,075217,00123,3.0,2023-10-24
3871,075221,00123,1.0,2022-12-26
3872,075225,00123,2.0,2022-12-26
3873,075227,01148,12.0,2023-01-24
3874,075251,01652,10.0,2024-05-18
3875,075259,00360,1.0,2023-02-10
3877,075275,00395,8.0,2023-01-27
3878,075303,04449,4.0,2023-03-31
3879,075311,04449,5.0,2023-02-07
3880,075347,02980,3.0,2023-06-28
3881,075351,01148,4.0,2022-11-28
3882,075359,02932,8.0,2024-05-23
3885,075383,01652,5.0,2024-05-18
3887,075387,01652,2.0,2024-01-05
3889,075409,00444,2.0,2023-06-05
3890,075453,00572,2.0,2022-12-21
