,codpro,codfor,estoque,min_dt_estoque
4723,062975,00171,4.0,2021-06-01
4724,062987,00171,1.0,2021-06-01
4725,062989,00171,1.0,2021-06-01
4726,062999,00171,2.0,2021-06-01
4727,063001,00171,1.0,2021-08-16
4729,059049,00265,4.0,2021-03-04
4730,059051,00265,6.0,2020-10-30
4731,059055,00265,3.0,2023-06-23
4732,059067,00360,2.0,2021-01-07
4733,059075,00440,6.0,2020-11-27
4734,059091,02932,2.0,2020-09-29
4735,059093,00440,3.0,2021-02-25
4737,059101,02932,4.0,2021-06-17
4738,059109,00261,2.0,2020-10-08
4739,059113,00261,2.0,2022-04-06
4740,059115,00427,2.0,2020-10-21
4741,063041,00515,3.0,2021-05-22
4742,063049,00360,1.0,2021-08-26
4743,063063,02932,1.0,2022-05-06
4744,063065,02932,1.0,2022-05-06
4745,063067,02932,2.0,2023-04-25
4746,063073,02932,4.0,2023-04-25
4747,059161,02932,1.0,2022-05-06
4749,059183,02932,4.0,2023-05-12
4750,063089,00360,1.0,2021-08-26
4751,063101,02932,6.0,2023-04-13
4752,063103,00360,3.0,2021-08-26
4753,063121,02932,8.0,2024-05-23
4754,059193,02932,8.0,2021-01-19
4758,059251,02334,3.0,2023-11-06
4759,059255,02334,1.0,2023-11-06
4760,059263,02334,19.0,2022-02-11
4762,063149,00360,2.0,2021-05-27
4764,059293,01652,2.0,2020-11-05
4765,059305,00360,6.0,2020-12-10
4766,063167,02932,8.0,2024-08-26
4767,063169,02932,24.0,2022-03-03
4768,063175,02932,15.0,2021-10-05
4770,063179,02932,1.0,2021-09-27
4771,063185,02932,44.0,2022-06-07
4772,063191,02932,1.0,2022-05-06
4773,063203,00360,4.0,2022-06-01
4774,059309,00360,1.0,2020-10-31
4775,059327,00481,1.0,2022-11-21
4776,059337,00427,2.0,2021-06-29
4777,063211,02932,1.0,2022-05-10
4778,059371,00253,1.0,2021-02-09
4779,059375,02932,2.0,2023-12-08
4780,059381,02932,8.0,2023-12-07
4781,063269,00360,1.0,2021-06-22
4782,063275,02932,1.0,2022-05-06
4783,063281,02932,4.0,2021-09-27
4784,063285,02932,1.0,2022-05-10
4785,063289,02932,2.0,2021-11-01
4786,059391,02932,4.0,2021-02-11
4787,059411,02932,4.0,2023-02-16
4788,059421,02932,12.0,2023-12-08
4789,063293,02932,48.0,2024-05-29
4790,063307,02932,1.0,2021-06-24
4791,063323,02932,1.0,2022-05-06
4792,059431,02932,12.0,2023-12-07
4793,059435,02932,4.0,2020-10-13
4796,063347,02932,1.0,2022-10-19
4798,059483,01652,1.0,2020-11-25
4799,059485,00265,6.0,2020-10-17
4800,063407,02932,6.0,2021-06-24
4801,059501,00419,1.0,2023-10-20
4802,059535,00360,1.0,2023-02-10
4803,063427,02932,32.0,2021-06-24
4804,063429,02932,1.0,2022-05-10
4805,063441,02932,4.0,2021-09-27
4806,059545,00522,4.0,2020-11-04
4807,063487,02932,2.0,2021-09-27
4809,063515,02932,3.0,2022-02-17
4810,063525,02932,1.0,2022-05-27
4811,059613,00395,4.0,2021-01-18
4812,059633,00395,4.0,2021-01-18
4813,059641,00527,1.0,2020-11-11
4814,059645,00419,3.0,2021-05-11
4815,059663,01652,6.0,2020-11-25
4816,059665,01652,1.0,2020-11-23
4817,063575,00265,2.0,2023-04-26
4818,059667,01652,1.0,2021-03-08
4819,063619,00265,1.0,2022-08-01
4820,063645,00309,3.0,2021-05-31
4821,063647,00309,3.0,2021-05-31
4822,063649,00309,8.0,2021-05-31
4823,063655,00338,2.0,2022-05-11
4824,059769,00419,1.0,2021-08-13
4825,059793,00095,13.0,2022-09-17
4826,063679,00466,3.0,2023-03-09
4827,063685,00338,2.0,2022-08-12
4828,063691,00338,2.0,2022-06-14
4829,063701,00338,4.0,2023-05-31
4830,063703,00338,8.0,2024-06-19
4831,063705,00572,3.0,2021-06-03
4832,059803,00419,4.0,2023-10-20
4833,059809,00419,2.0,2023-10-20
4834,059815,00419,2.0,2022-08-22
4835,059817,00419,2.0,2020-11-10
4836,059821,00440,5.0,2021-02-02
4837,059825,00449,2.0,2024-03-19
4838,059827,02932,16.0,2023-01-06
4839,059835,00253,1.0,2022-02-16
4840,063729,00338,2.0,2021-08-27
4841,063737,04279,2.0,2021-08-23
4842,059841,02927,6.0,2024-08-03
4843,063763,00338,5.0,2021-08-27
4844,063777,00253,4.0,2022-04-22
4845,063783,00338,3.0,2021-08-27
4846,063789,00527,1.0,2021-09-30
4847,063791,00527,1.0,2022-01-29
4848,059889,00434,1.0,2021-04-29
4849,059893,00449,3.0,2020-11-04
4850,063805,00444,2.0,2024-10-01
4851,063821,00444,2.0,2021-07-28
4852,063831,00444,1.0,2021-07-28
4853,063863,00481,2.0,2022-08-23
4854,063885,00360,1.0,2022-02-08
4855,063887,00360,1.0,2022-02-08
4856,063905,00360,4.0,2025-03-06
4857,059981,00124,1.0,2022-05-23
4858,059993,02927,10.0,2024-08-03
4859,063911,00360,1.0,2021-10-02
4860,060005,02927,4.0,2024-11-12
4861,060039,00261,10.0,2020-11-13
4862,060061,00261,20.0,2021-03-11
4863,063947,00444,5.0,2022-02-17
4864,063949,00461,5.0,2022-03-30
4865,063951,00444,1.0,2021-11-13
4866,063969,00360,2.0,2024-01-18
4867,063983,02980,1.0,2021-07-02
4868,063989,00360,2.0,2024-07-02
4869,063997,00360,2.0,2023-02-10
4870,063999,00360,1.0,2024-01-18
4871,064007,00360,2.0,2024-07-02
4872,060075,00360,3.0,2021-05-27
4873,060077,00360,1.0,2023-02-10
4874,060081,00895,3.0,2020-12-09
4875,060087,02927,6.0,2024-09-05
4878,060099,00527,1.0,2021-07-06
4879,064023,00360,1.0,2022-11-30
4880,064027,03488,1.0,2023-05-05
4881,064031,03488,1.0,2023-05-05
4882,064039,00360,2.0,2024-01-17
4883,064045,00360,2.0,2024-01-17
4884,064047,00360,1.0,2024-01-17
4885,064053,00457,2.0,2021-07-06
4886,064055,00457,1.0,2021-07-06
4887,064069,00353,1.0,2021-10-22
4888,064079,00124,6.0,2022-06-03
4889,064081,00261,3.0,2021-07-14
4890,064085,00261,6.0,2021-08-11
4891,060129,00261,10.0,2021-03-23
4892,060135,02530,7.0,2020-12-03
4893,060139,02530,1.0,2020-12-09
4894,064095,00124,1.0,2022-12-22
4895,064105,04469,2.0,2021-08-27
4896,060199,02916,1.0,2022-08-06
4897,060215,00261,3.0,2021-08-11
4898,060217,00261,1.0,2022-11-04
4899,064149,00124,1.0,2021-11-11
4900,060261,00290,1.0,2021-10-20
4901,060269,00261,1.0,2020-12-14
4902,060271,02530,2.0,2021-09-22
4903,060274,02530,2.0,2021-09-22
4904,064171,00124,1.0,2023-04-27
4905,064173,00124,1.0,2023-04-27
4906,064175,00124,3.0,2022-02-14
4907,064179,00503,2.0,2023-07-13
4908,064181,00124,3.0,2021-09-01
4909,064183,00395,4.0,2021-12-07
4910,064187,00395,2.0,2021-09-30
4911,064203,00360,1.0,2022-12-19
4912,060276,02932,24.0,2024-07-23
4913,060280,02530,3.0,2024-10-23
4914,060284,02932,16.0,2024-07-23
4916,060354,02932,28.0,2023-02-09
4917,064253,00360,1.0,2023-04-11
4919,060340,02530,1.0,2020-12-17
4920,060352,02932,24.0,2024-07-21
4921,064313,00360,3.0,2023-04-11
4922,064317,00360,1.0,2021-11-10
4923,060358,02932,12.0,2024-07-21
4924,060364,01652,1.0,2021-03-26
4925,060378,00471,2.0,2021-02-10
4926,060380,00471,2.0,2021-02-10
4927,060382,00471,3.0,2021-02-10
4928,060384,00471,4.0,2021-02-10
4929,060386,00471,3.0,2021-02-10
4930,060388,00471,2.0,2021-10-26
4931,060394,00471,2.0,2021-02-10
4932,064355,00441,1.0,2023-12-01
4933,060402,00471,1.0,2021-02-10
4934,060406,00471,2.0,2021-02-10
4935,060422,02932,12.0,2021-11-19
4937,060428,00471,3.0,2021-02-10
4938,060430,00471,23.0,2021-02-10
4939,060434,00471,2.0,2021-02-10
4940,064391,02530,3.0,2023-10-23
4941,060442,00265,2.0,2023-11-29
4942,060464,01652,1.0,2020-12-15
4943,060472,01652,1.0,2024-01-10
4944,064441,02530,16.0,2021-09-22
4945,064479,00261,1.0,2021-08-27
4946,064487,00338,1.0,2022-05-11
4947,060486,01652,3.0,2020-12-09
4948,064515,00261,2.0,2023-04-27
4949,060568,03488,1.0,2024-04-18
4950,064649,00360,2.0,2024-01-17
4952,064581,00261,1.0,2021-08-27
4953,064589,00360,1.0,2023-02-10
4954,064597,00067,2.0,2023-03-27
4955,060604,03488,3.0,2021-04-30
4956,064657,00360,1.0,2024-01-17
4957,064661,00360,4.0,2021-10-02
4958,064663,00360,2.0,2024-01-17
4959,064665,00360,2.0,2024-11-04
4961,064697,01652,3.0,2022-05-09
4963,060650,00520,20.0,2024-03-18
4964,064771,02918,1.0,2021-08-06
4965,064773,02918,3.0,2021-08-06
4967,064791,03049,5.0,2022-09-22
4968,064799,02932,16.0,2023-02-22
4969,060658,02932,4.0,2021-08-01
4970,064825,04845,5.0,2022-05-13
4971,064837,04845,3.0,2021-08-24
4973,064847,00451,1.0,2023-05-09
4975,064885,00256,36.0,2021-10-15
4976,064887,00256,1.0,2022-02-17
4977,064891,00265,3.0,2024-06-06
4978,064897,00256,4.0,2021-09-17
4979,064899,00256,2.0,2021-09-17
4980,064901,00256,2.0,2022-12-07
4981,064929,00256,1.0,2022-02-17
4982,064931,00256,1.0,2022-02-17
4983,064939,00360,1.0,2021-10-02
4984,064941,00360,5.0,2022-01-06
4985,064943,00253,3.0,2022-02-16
4986,060768,00471,1.0,2021-02-10
4987,060770,00471,1.0,2021-02-10
4988,060772,00471,2.0,2021-02-10
4989,060798,01652,3.0,2021-05-06
4990,064949,00573,1.0,2021-09-23
4992,060808,00990,8.0,2022-02-10
4993,060832,00338,2.0,2021-08-12
4994,060836,00338,2.0,2022-05-19
4995,065005,00397,1.0,2023-04-29
4996,065023,00397,3.0,2024-01-19
4997,065027,00397,1.0,2022-01-05
4998,060846,00338,2.0,2021-08-12
4999,065045,00397,1.0,2021-12-03
5000,065059,00419,1.0,2021-09-16
5001,060922,00338,1.0,2024-03-26
5002,060936,00444,2.0,2022-08-08
5003,060978,00338,1.0,2021-12-02
5006,061020,00449,4.0,2021-06-07
5007,065243,04845,1.0,2023-04-14
5008,065277,04845,1.0,2022-05-13
5009,061060,00338,1.0,2021-03-10
5010,061082,00417,7.0,2022-05-18
5011,065295,02613,1.0,2023-02-17
5012,065309,00451,1.0,2021-10-30
5013,061098,00338,6.0,2024-01-12
5014,065355,03574,8.0,2022-05-20
5015,065371,03574,1.0,2023-10-17
5016,061204,00417,2.0,2021-01-21
5017,065465,03574,2.0,2022-02-18
5018,061222,00338,2.0,2022-01-10
5019,065481,03574,2.0,2022-01-27
5020,061282,00338,4.0,2023-03-23
5022,061308,00338,7.0,2021-03-09
5023,061312,00338,3.0,2021-03-09
5024,061354,00338,4.0,2021-06-21
5025,065613,00457,1.0,2021-09-01
5026,065625,02916,2.0,2022-04-25
5027,065629,02916,2.0,2021-12-13
5028,061420,00338,1.0,2022-10-25
5029,061422,00338,1.0,2022-10-25
5030,061426,00481,3.0,2024-05-14
5032,061450,00481,2.0,2024-10-16
5033,061452,00256,3.0,2021-09-17
5034,061458,00481,3.0,2023-03-01
5035,061464,00124,2.0,2021-09-01
5036,061468,00481,1.0,2021-09-15
5037,061474,00338,4.0,2022-12-09
5038,061490,00481,2.0,2023-03-01
5039,065781,03574,1.0,2022-05-20
5040,065791,03574,2.0,2021-11-03
5041,061536,00429,4.0,2024-04-22
5042,065801,03574,2.0,2023-05-12
5043,065803,03574,1.0,2023-11-27
5044,065807,03574,1.0,2023-11-27
5045,065823,03574,4.0,2021-11-03
5046,065833,03574,1.0,2022-02-16
5047,065845,03574,3.0,2024-08-20
5048,065851,03574,1.0,2022-12-07
5049,065863,00256,3.0,2021-09-17
5050,065867,03574,2.0,2024-01-08
5051,065885,03574,1.0,2022-10-05
5052,065889,03574,3.0,2022-02-18
5053,065897,00440,1.0,2022-05-09
5054,065911,00265,1.0,2021-11-17
5055,061600,02932,1.0,2021-02-09
5056,061602,02932,1.0,2021-02-09
5057,061604,02932,1.0,2021-02-09
5058,065929,00261,1.0,2021-10-26
5059,061618,00440,2.0,2021-03-08
5060,061620,02932,16.0,2022-06-07
5061,061648,00171,3.0,2021-03-10
5062,061652,00171,4.0,2021-03-10
5063,065971,00360,2.0,2024-01-17
5064,065975,00463,2.0,2023-01-19
5065,065977,00463,2.0,2023-03-24
5066,065985,01652,6.0,2022-03-25
5067,065991,00261,2.0,2021-10-26
5069,061660,04514,16.0,2021-02-03
5070,061662,00171,1.0,2021-03-10
5075,061712,00261,2.0,2022-01-19
5076,061754,03283,1.0,2021-03-15
5077,061756,03283,3.0,2021-05-19
5078,061760,02932,1.0,2021-03-16
5079,061770,00481,1.0,2021-02-24
5080,061774,03283,2.0,2023-01-28
5081,066113,01652,5.0,2022-05-03
5082,066115,00441,3.0,2023-02-24
5083,061788,03283,1.0,2022-08-05
5084,061790,03283,2.0,2021-05-19
5085,061792,03283,13.0,2021-08-06
5087,061826,00265,3.0,2023-04-01
5089,061844,00440,2.0,2024-10-31
5090,066163,00261,3.0,2022-01-19
5091,066165,00261,2.0,2021-10-26
5092,061860,02932,1.0,2021-09-27
5093,061868,00520,1.0,2023-08-05
5094,061888,02980,2.0,2022-05-20
5095,061890,02980,1.0,2024-01-03
5096,066207,00573,2.0,2022-05-10
5097,061910,02980,2.0,2021-05-11
5098,061912,02980,1.0,2021-12-15
5099,061956,02980,1.0,2023-03-31
5100,061958,02980,3.0,2021-04-05
5101,061962,00527,1.0,2023-05-09
5102,061968,02927,5.0,2022-09-02
5103,066305,03574,2.0,2022-02-18
5104,062004,00527,1.0,2024-01-16
5108,066359,00483,1.0,2021-11-22
5109,066361,00124,1.0,2021-11-11
5110,066385,00278,2.0,2023-09-05
5111,066407,01652,4.0,2024-01-05
5112,066415,01652,5.0,2022-03-25
5113,066419,01652,1.0,2023-02-18
5114,062102,00527,5.0,2021-03-24
5115,066451,00278,3.0,2022-06-13
5116,062120,01652,1.0,2021-05-20
5117,066485,00471,1.0,2022-04-19
5118,066487,00471,2.0,2023-09-22
5119,066489,00471,2.0,2023-08-29
5120,066491,00471,22.0,2021-11-25
5121,062198,00527,1.0,2021-03-27
5122,062246,01652,1.0,2024-04-19
5123,062310,00419,3.0,2021-08-13
5124,062316,00419,4.0,2023-08-22
5125,062318,00419,6.0,2022-04-27
5126,062320,00419,2.0,2022-11-22
5127,062334,00261,2.0,2021-03-27
5128,062336,00261,3.0,2021-03-27
5129,062342,00261,1.0,2021-03-27
5130,062374,01652,1.0,2021-10-30
5131,062398,01652,1.0,2021-10-30
5133,062408,00419,1.0,2021-04-20
5134,062410,00261,1.0,2021-04-10
5135,062480,03488,1.0,2024-05-22
5136,062484,00573,1.0,2021-08-01
5137,062490,02932,1.0,2021-09-27
5138,062500,03488,1.0,2021-04-30
5139,062516,02932,32.0,2022-12-03
5140,062518,03488,1.0,2024-04-20
5141,062522,03488,1.0,2021-09-23
5142,066555,04845,1.0,2023-04-13
5143,066565,04845,1.0,2024-05-09
5144,066593,04845,1.0,2024-04-19
5145,066615,04845,1.0,2023-04-13
5146,066617,04845,2.0,2022-04-28
5147,066623,01652,4.0,2024-01-05
5148,066633,01652,2.0,2024-05-18
5149,066711,00182,1.0,2023-03-17
5150,066733,00417,2.0,2022-06-13
5151,062608,02932,4.0,2023-02-15
5154,066821,00572,1.0,2023-02-13
5155,062708,02932,4.0,2021-06-24
5156,066835,00182,2.0,2022-01-27
5157,062724,02932,9.0,2021-09-14
5158,066935,00182,2.0,2022-06-01
5159,066937,00182,1.0,2023-03-17
5160,066941,00253,3.0,2022-11-28
5161,066943,00253,6.0,2024-12-10
5162,062850,01652,4.0,2021-05-22
5163,062854,01652,2.0,2021-06-07
5164,067009,00182,2.0,2024-03-13
5165,067015,00182,12.0,2025-03-11
5166,067019,00182,6.0,2025-03-11
5167,067021,00182,6.0,2025-02-18
5168,067023,00182,3.0,2025-03-11
5169,067025,00182,2.0,2024-10-27
5170,067027,00182,3.0,2025-02-18
5171,067029,00182,7.0,2025-02-18
5172,067031,00182,3.0,2025-03-11
5173,062884,02932,1.0,2021-10-28
5174,062922,00171,6.0,2021-06-01
5175,062928,00171,4.0,2025-01-09
5178,062952,02932,4.0,2023-12-08
5179,062956,02932,1.0,2021-09-27
5180,062958,02932,2.0,2021-09-27
5181,062962,02932,1.0,2021-09-27
5182,067077,00182,3.0,2025-03-11
5183,067081,00182,3.0,2025-03-11
5184,062972,00171,2.0,2023-10-23
5185,062976,00171,4.0,2021-06-01
5186,062998,00171,1.0,2021-06-01
5187,063006,02932,4.0,2023-02-14
5188,067085,00182,6.0,2024-07-15
5189,067091,00182,2.0,2025-02-18
5190,067109,00182,6.0,2024-07-15
5191,063044,00360,1.0,2021-07-07
5192,067131,00182,3.0,2024-07-15
5193,067133,00182,1.0,2024-07-15
5194,067161,00182,2.0,2023-05-03
5195,063064,02932,1.0,2022-05-06
5196,063068,02932,1.0,2022-05-27
5197,063072,02932,1.0,2022-02-15
5198,063090,00360,1.0,2021-08-26
5199,067181,00463,2.0,2024-03-12
5200,067201,00182,2.0,2024-10-27
5201,067203,00182,1.0,2024-03-13
5202,063112,00360,1.0,2021-08-26
5203,067241,01652,3.0,2024-05-18
5204,067245,01652,3.0,2024-01-05
5205,063144,00360,1.0,2023-05-23
5206,067249,00253,2.0,2022-05-13
5207,067265,00353,2.0,2022-07-20
5208,067277,01652,6.0,2024-03-05
5209,067283,01652,4.0,2023-10-10
5210,063174,02932,1.0,2022-05-06
5211,063196,00360,1.0,2021-08-26
5212,063200,02932,1.0,2022-05-06
5213,067295,00150,16.0,2022-02-01
5214,067305,00182,2.0,2024-07-15
5215,067311,00253,3.0,2022-10-21
5216,067321,01652,4.0,2024-05-18
5217,067327,00253,4.0,2024-03-15
5218,063214,02932,1.0,2022-05-06
5219,063220,02932,2.0,2022-04-29
5220,063226,02932,1.0,2022-09-12
5221,063230,02932,7.0,2023-02-09
5223,063244,00360,1.0,2021-08-09
5224,067331,00253,2.0,2023-07-21
5225,067353,01652,2.0,2022-05-03
5226,063262,00360,2.0,2021-06-22
5227,063276,02932,2.0,2022-05-06
5229,063290,02932,4.0,2023-02-14
5230,063292,02932,48.0,2024-05-23
5231,063304,02932,1.0,2021-06-24
5233,067397,01652,2.0,2023-03-03
5234,067401,00253,3.0,2022-06-16
5235,063348,02932,1.0,2023-05-09
5237,063352,02932,32.0,2022-06-07
5240,063372,02932,8.0,2022-05-10
5241,067415,00253,1.0,2023-04-25
5242,063418,02932,36.0,2021-09-27
5243,067479,00468,1.0,2023-02-15
5244,063428,02932,1.0,2021-09-27
5245,063430,02932,1.0,2022-05-06
5246,063432,02932,1.0,2021-09-27
5247,063444,02932,40.0,2022-06-07
5248,063446,02932,1.0,2021-09-27
5249,063450,02932,2.0,2021-09-27
5250,063460,00360,1.0,2021-11-10
5251,063476,02932,2.0,2021-08-24
5252,063482,02932,2.0,2021-09-27
5253,063494,02932,4.0,2024-05-29
5254,067557,00468,2.0,2023-02-03
5257,063538,00124,1.0,2021-06-16
5258,063540,00527,1.0,2021-06-16
5259,067597,00468,3.0,2023-04-13
5260,063574,00265,2.0,2023-04-26
5261,063578,00471,1.0,2021-06-01
5262,063646,00309,3.0,2021-05-31
5263,063648,00309,1.0,2021-05-31
5264,063650,00338,2.0,2021-07-03
5265,063654,00338,2.0,2022-05-11
5266,063660,00338,2.0,2021-07-14
5267,064308,00323,8.0,2021-07-05
5268,063682,00338,2.0,2022-05-04
5269,063686,00338,2.0,2022-08-12
5270,063692,00338,4.0,2022-06-14
5271,067729,00395,1.0,2024-04-03
5272,063728,03038,3.0,2021-08-11
5273,063730,03038,1.0,2022-04-14
5274,067761,02927,2.0,2023-04-19
5275,067779,02927,4.0,2023-02-16
5276,067785,02927,2.0,2022-10-04
5277,067789,02927,2.0,2022-10-07
5278,063748,00417,2.0,2021-06-24
5279,063750,00417,4.0,2021-09-28
5280,063762,00338,6.0,2021-12-08
5281,063764,00338,8.0,2021-09-04
5282,063768,00338,3.0,2022-05-11
5283,063784,00527,1.0,2022-12-01
5284,063790,00527,2.0,2021-06-16
5285,063792,00527,1.0,2021-06-26
5286,063824,00444,2.0,2022-02-17
5287,063838,00444,5.0,2021-11-01
5288,063886,00360,5.0,2023-02-10
5289,063894,00360,3.0,2023-10-17
5290,063918,00360,3.0,2024-01-18
5291,063970,02980,1.0,2022-02-04
5292,063972,02980,3.0,2021-07-06
5293,067977,02927,2.0,2022-06-07
5294,067989,00468,2.0,2023-09-09
5295,063992,00360,2.0,2024-01-18
5296,063996,00360,2.0,2024-01-18
5297,063998,00360,2.0,2024-01-18
5298,064006,00360,3.0,2022-06-01
5299,064010,00360,3.0,2022-01-06
5302,064020,00198,8.0,2021-11-16
5303,064022,00360,1.0,2023-03-13
5304,068017,02927,2.0,2022-10-04
5305,064030,03488,1.0,2023-01-03
5306,064038,00360,2.0,2024-01-18
5307,064042,00360,1.0,2022-05-05
5308,064048,00470,3.0,2022-06-23
5309,064056,00457,2.0,2021-07-06
5310,068089,02927,4.0,2022-11-14
5311,064106,02631,1.0,2021-09-13
5312,064112,00124,1.0,2023-07-14
5313,064138,00124,2.0,2022-05-23
5314,064166,00124,1.0,2022-01-25
5315,064182,00395,4.0,2022-11-25
5316,064184,00395,2.0,2021-12-07
5317,064190,00395,4.0,2021-09-30
5318,064208,00360,4.0,2025-01-14
5319,064216,00360,3.0,2023-02-10
5320,064218,02530,1.0,2023-04-25
5321,068233,00468,4.0,2023-07-22
5322,068291,00468,1.0,2023-03-07
5323,064294,00261,6.0,2021-12-14
5324,068353,00589,4.0,2021-12-28
5325,068401,00468,3.0,2023-05-24
5326,068413,00468,10.0,2024-03-22
5328,068425,00182,1.0,2022-10-19
5329,068435,02932,12.0,2024-05-23
5330,068437,02932,12.0,2022-08-24
5331,068441,00182,2.0,2023-05-03
5332,068443,00182,2.0,2024-07-15
5333,064404,00067,1.0,2021-08-11
5334,064418,02530,9.0,2022-06-10
5335,068467,00182,2.0,2023-02-15
5336,068479,00182,1.0,2022-01-27
5337,068485,00182,6.0,2025-02-18
5338,064460,00360,1.0,2021-11-10
5339,064462,00360,1.0,2024-01-17
5340,068491,00468,1.0,2023-09-09
5341,068513,00468,2.0,2023-10-11
5342,064488,00338,1.0,2022-05-11
5344,068537,00468,5.0,2023-04-13
5345,068571,00182,1.0,2023-03-17
5346,068575,00182,2.0,2023-02-15
5347,068601,00182,1.0,2024-03-13
5348,068619,00182,2.0,2024-01-02
5349,068635,00417,6.0,2023-09-29
5350,068643,00417,2.0,2022-08-17
5351,068645,00417,3.0,2022-05-23
5352,068673,00182,1.0,2024-03-13
5353,068679,00520,7.0,2022-02-04
5354,068681,00520,1.0,2022-04-05
5355,068685,00182,1.0,2024-07-15
5356,068687,00468,18.0,2023-04-13
5357,068689,00182,1.0,2024-07-15
5358,068691,00182,1.0,2024-07-15
5359,068697,00468,1.0,2023-02-03
5360,068699,00182,2.0,2024-07-15
5361,068701,00182,4.0,2022-03-10
5362,064566,00360,2.0,2021-11-10
5363,064572,00360,3.0,2024-01-17
5364,064582,00360,1.0,2021-11-10
5365,064586,00261,1.0,2021-08-27
5366,064594,02932,4.0,2023-02-09
5367,068805,00182,1.0,2024-04-19
5368,068825,00182,1.0,2024-03-13
5369,068827,00182,1.0,2024-03-13
5370,068839,00182,2.0,2022-08-08
5371,068853,01652,1.0,2022-11-14
5372,064610,00067,2.0,2022-10-04
5373,064618,00067,3.0,2022-11-14
5374,064636,00067,2.0,2021-08-11
5375,064652,00360,1.0,2022-10-25
5376,064658,00397,2.0,2022-04-09
5377,064660,00360,1.0,2024-01-17
5378,064662,00360,1.0,2022-10-25
5379,064664,00360,1.0,2024-01-17
5380,064670,00360,3.0,2024-10-08
5381,068907,00468,8.0,2024-04-23
5382,068947,00182,1.0,2024-07-15
5383,068949,00182,2.0,2024-10-27
5384,068967,00182,2.0,2024-07-15
5385,068971,00171,1.0,2022-04-14
5386,064684,00353,1.0,2021-07-20
5387,064710,00261,2.0,2023-04-27
5388,068983,02916,2.0,2022-04-25
5389,068987,02916,4.0,2023-02-06
5390,068991,02916,2.0,2023-02-06
5392,069015,02916,2.0,2022-04-25
5393,064738,00527,3.0,2021-07-26
5394,064752,01652,1.0,2023-12-01
5395,064756,02778,2.0,2022-06-27
5396,069019,00182,1.0,2024-07-15
5397,069021,00182,1.0,2023-05-03
5398,069027,00182,2.0,2024-07-15
5399,069057,00182,2.0,2024-07-15
5400,064772,02918,1.0,2021-08-06
5401,064782,03049,7.0,2023-10-10
5402,064788,03049,2.0,2023-12-18
5403,064790,03049,2.0,2022-10-08
5404,064798,02932,5.0,2024-12-17
5405,064800,02932,8.0,2024-12-18
5406,069061,00182,1.0,2024-07-15
5407,069065,00256,1.0,2024-04-12
5408,069075,00470,1.0,2022-05-04
5409,069077,00470,5.0,2023-03-06
5410,064808,02932,14.0,2024-07-22
5411,064820,02932,2.0,2022-05-12
5412,064834,00451,1.0,2021-10-20
5413,069113,00515,1.0,2024-05-09
5414,069127,00463,2.0,2022-07-05
5415,069131,00463,1.0,2022-08-11
5416,069135,00463,1.0,2023-04-13
5417,064870,00253,2.0,2024-05-18
5418,069143,00463,3.0,2022-09-08
5419,069165,00182,1.0,2022-06-01
5420,069177,00338,2.0,2022-12-09
5421,064890,00265,3.0,2024-06-06
5422,064914,00360,12.0,2023-02-10
5423,069193,00338,4.0,2022-12-29
5424,069235,04279,3.0,2023-12-22
5425,064932,00256,1.0,2022-02-17
5426,064934,00256,18.0,2021-10-15
5427,069309,02334,11.0,2022-12-19
5428,069335,00124,1.0,2022-05-02
5429,069337,00417,2.0,2022-10-27
5430,069341,00417,4.0,2023-09-29
5431,065010,00397,1.0,2024-01-19
5432,065060,00419,1.0,2021-09-16
5433,065092,00573,1.0,2024-07-21
5434,069467,00441,3.0,2022-07-21
5435,069475,00527,2.0,2025-01-22
5436,069493,02893,1.0,2022-03-04
5437,069511,01652,1.0,2024-01-05
5438,069529,00353,3.0,2024-07-01
5439,069533,00353,1.0,2022-05-23
5440,065140,00261,10.0,2021-08-27
5441,069557,00353,6.0,2022-03-09
5442,069559,00353,4.0,2022-03-09
